City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
442,saint-pierre,-21.3393,55.4781,25.82,61,0,3.09,RE,2023-09-29 15:57:38
443,saynshand,44.8824,110.1163,12.65,44,90,3.93,MN,2023-09-29 15:57:39
444,nizhnesortymskiy,62.4397,71.7603,5.35,92,93,7.91,RU,2023-09-29 15:57:39
445,arrifes,37.7667,-25.7,22.14,94,75,6.17,PT,2023-09-29 15:57:40
446,aksuat,48.7167,83.7,15.57,30,100,2.93,KZ,2023-09-29 15:57:40
447,florence,43.7667,11.25,18.94,55,3,1.16,IT,2023-09-29 15:55:06
448,tommot,58.9564,126.2925,6.71,85,100,1.24,RU,2023-09-29 15:57:41
449,yakeshi,49.2833,120.7333,14.74,39,100,2.65,CN,2023-09-29 15:57:42
450,thinadhoo,0.5333,72.9333,28.44,73,51,5.85,MV,2023-09-29 15:57:42
451,acapulco de juarez,16.8634,-99.8901,27.65,86,9,3.02,MX,2023-09-29 15:57:43
452,grand falls-windsor,48.9332,-55.6649,5.28,92,13,2.65,CA,2023-09-29 15:57:44
453,turkmenbasy,40.0222,52.9552,25.43,27,0,2.06,TM,2023-09-29 15:57:44
454,dinghaicun,26.2847,119.7936,29.51,81,9,6.66,CN,2023-09-29 15:57:45
455,chiredzi,-21.05,31.6667,22.23,72,79,3.12,ZW,2023-09-29 15:57:46
456,crestview,30.7621,-86.5705,21.25,88,97,1.34,US,2023-09-29 15:57:46
457,vernon,50.2581,-119.2691,11.2,87,93,0.51,CA,2023-09-29 15:57:47
458,kebili,33.7044,8.969,21.75,57,42,1.52,TN,2023-09-29 15:57:50
459,san jeronimo,-11.9472,-75.2829,11.41,72,97,0.31,PE,2023-09-29 15:57:51
460,necochea,-38.5473,-58.7368,9.1,94,100,2.78,AR,2023-09-29 15:57:51
461,kisangani,0.5167,25.2,21.2,100,40,2.06,CD,2023-09-29 15:57:52
462,campoverde,-8.4753,-74.8058,26.83,88,95,1.45,PE,2023-09-29 15:57:52
463,susuman,62.7833,148.1667,4.7,75,48,2.64,RU,2023-09-29 15:57:53
464,alcala de los gazules,36.4621,-5.7238,18.54,68,94,2.61,ES,2023-09-29 15:57:53
465,zhuji,29.7188,120.2423,32.82,52,3,0.43,CN,2023-09-29 15:57:54
466,kattivakkam,13.2167,80.3167,32.82,67,87,6.89,IN,2023-09-29 15:57:55
467,lagos,6.5833,3.75,24.67,94,73,1.12,NG,2023-09-29 15:57:56
468,kuching,1.55,110.3333,31.7,70,20,1.54,MY,2023-09-29 15:53:29
469,anna regina,7.2644,-58.5077,27.31,82,66,2.57,GY,2023-09-29 15:57:58
470,nikolayevsk-on-amure,53.1406,140.73,15.29,65,75,1.36,RU,2023-09-29 15:57:59
471,puerto carreno,6.189,-67.4859,25.07,86,98,1.04,CO,2023-09-29 15:58:00
472,axim,4.8699,-2.2405,24.8,90,38,2.79,GH,2023-09-29 15:58:00
473,tsiombe,-25.3,45.4833,28.92,36,0,3.56,MG,2023-09-29 15:58:01
474,sao raimundo nonato,-9.0153,-42.6994,26.66,37,52,1.35,BR,2023-09-29 15:58:02
475,tarasovskiy,48.7292,40.3636,20.33,34,0,3.51,RU,2023-09-29 15:58:02
476,vilyuysk,63.7553,121.6247,5.42,33,17,1.25,RU,2023-09-29 15:58:03
477,chimbote,-9.0853,-78.5783,18.42,90,93,2.32,PE,2023-09-29 15:58:03
478,makakilo city,21.3469,-158.0858,25.11,86,100,2.57,US,2023-09-29 15:58:04
479,la sarre,48.8002,-79.1996,9.42,72,5,2.71,CA,2023-09-29 15:58:05
480,neryungri,56.6709,124.6491,8.34,58,100,5.41,RU,2023-09-29 15:53:28
481,bassar,9.25,0.7833,22.09,96,92,1.35,TG,2023-09-29 15:58:07
482,merizo village,13.2658,144.6691,29.21,82,93,3.8,GU,2023-09-29 15:58:08
483,cova figueira,14.8905,-24.2934,24.16,84,53,5.36,CV,2023-09-29 15:58:08
484,st. john's,47.5649,-52.7093,7.31,86,0,5.66,CA,2023-09-29 15:58:08
485,coweta,33.3835,-84.7666,16.05,94,0,0.0,US,2023-09-29 15:58:10
486,yanchep,-31.55,115.6833,23.34,56,0,5.47,AU,2023-09-29 15:58:10
487,barra,-11.0894,-43.1417,25.68,54,37,2.25,BR,2023-09-29 15:58:11
488,ilobu,7.8333,4.4833,21.95,97,99,2.84,NG,2023-09-29 15:58:12
489,nadi,-17.8,177.4167,25.0,65,75,6.17,FJ,2023-09-29 15:58:12
490,mafinga,-7.25,35.0667,24.51,51,49,2.4,TZ,2023-09-29 15:58:13
491,brooks,50.5834,-111.8851,7.99,73,68,2.57,CA,2023-09-29 15:58:14
492,patterson,37.4716,-121.1297,21.79,65,8,1.13,US,2023-09-29 15:58:14
493,mutuali,-14.8706,37.0044,25.69,57,17,3.07,MZ,2023-09-29 15:58:15
494,daru,-9.0763,143.2092,25.87,78,87,7.12,PG,2023-09-29 15:58:16
495,oistins,13.0667,-59.5333,29.05,79,40,4.63,BB,2023-09-29 15:58:16
496,tsiroanomandidy,-18.7667,46.0333,24.07,39,1,2.78,MG,2023-09-29 15:58:17
497,mount isa,-20.7333,139.5,34.87,14,1,4.63,AU,2023-09-29 15:55:16
498,constitucion,-35.3333,-72.4167,8.83,82,0,2.77,CL,2023-09-29 15:58:18
499,ituango,7.1712,-75.764,17.28,97,72,0.4,CO,2023-09-29 15:58:19
500,cody,44.5263,-109.0565,9.47,45,70,2.59,US,2023-09-29 15:58:19
501,mukalla,14.5425,49.1242,30.71,57,45,3.17,YE,2023-09-29 15:58:20
502,kaset sombun,16.2805,101.9542,28.68,75,100,2.55,TH,2023-09-29 15:54:15
503,balqash,46.8481,74.995,22.33,33,0,2.0,KZ,2023-09-29 15:58:21
504,samana,19.2056,-69.3369,25.86,90,24,2.69,DO,2023-09-29 15:55:11
505,taltal,-25.4,-70.4833,14.47,81,45,0.05,CL,2023-09-29 15:58:22
506,plastun,44.7561,136.2939,19.71,51,79,3.15,RU,2023-09-29 15:58:23
507,yeniseysk,58.4497,92.1703,6.64,81,100,1.34,RU,2023-09-29 15:58:23
508,horodyshche,49.2849,31.4451,18.25,48,1,3.35,UA,2023-09-29 15:58:23
509,awjilah,29.1081,21.2869,23.58,55,29,3.84,LY,2023-09-29 15:58:24
510,colombo,6.9319,79.8478,25.97,86,99,4.97,LK,2023-09-29 15:57:09
511,siniscola,40.5719,9.6922,17.75,59,46,1.65,IT,2023-09-29 15:58:26
512,dapa,9.7594,126.0531,29.99,74,97,7.62,PH,2023-09-29 15:58:26
513,bolokhovo,54.0936,37.8183,15.56,59,9,2.79,RU,2023-09-29 15:58:27
514,portland,45.5234,-122.6762,14.14,89,100,2.24,US,2023-09-29 15:53:37
515,carlsbad,33.1581,-117.3506,19.72,86,18,1.34,US,2023-09-29 15:58:28
516,tamandare,-8.7597,-35.1047,22.83,86,55,1.88,BR,2023-09-29 15:58:29
517,prymors'k,46.7348,36.3443,21.85,41,0,10.45,UA,2023-09-29 15:58:29
518,ormara,25.2088,64.6357,30.91,42,0,2.69,PK,2023-09-29 15:58:30
519,saudarkrokur,65.7461,-19.6394,4.33,78,85,1.83,IS,2023-09-29 15:58:31
520,nizhnevartovsk,60.9344,76.5531,9.01,93,100,2.0,RU,2023-09-29 15:58:31
521,sao luiz gonzaga,-28.4083,-54.9608,10.98,95,36,2.77,BR,2023-09-29 15:58:32
522,khandyga,62.6667,135.6,7.33,56,65,3.75,RU,2023-09-29 15:58:33
523,puerto asis,0.5133,-76.5007,22.36,98,89,0.15,CO,2023-09-29 15:58:34
524,port alberni,49.2413,-124.8028,11.91,94,20,1.41,CA,2023-09-29 15:58:34
525,riachao das neves,-11.7461,-44.91,26.41,54,38,0.93,BR,2023-09-29 15:58:35
526,dubbo,-32.25,148.6167,29.07,23,0,3.09,AU,2023-09-29 15:58:37
527,merowe,18.4833,31.8167,35.55,25,39,4.42,SD,2023-09-29 15:58:37
528,konarka,19.9,86.1167,32.22,65,91,1.9,IN,2023-09-29 15:58:38
529,iguatemi,-23.6803,-54.5611,21.08,62,41,2.93,BR,2023-09-29 15:58:39
530,souillac,-20.5167,57.5167,26.21,61,40,7.2,MU,2023-09-29 15:58:39
531,yaren,-0.5472,166.916,28.96,68,59,1.24,NR,2023-09-29 15:58:40
532,severo-yeniseyskiy,60.3725,93.0408,5.24,95,100,2.29,RU,2023-09-29 15:58:40
533,basco,20.4487,121.9702,29.2,81,72,6.61,PH,2023-09-29 15:58:41
534,sitia,35.2,26.0986,23.32,72,0,2.24,GR,2023-09-29 15:58:42
535,yambio,4.5721,28.3955,24.71,79,3,0.99,SS,2023-09-29 15:58:42
536,tokoroa,-38.2333,175.8667,8.3,88,88,4.02,NZ,2023-09-29 15:58:43
537,carutapera,-1.195,-46.02,25.5,77,9,2.85,BR,2023-09-29 15:58:44
538,inongo,-1.95,18.2667,22.12,88,64,0.5,CD,2023-09-29 15:58:45
539,huarmey,-10.0681,-78.1522,18.71,92,88,3.91,PE,2023-09-29 15:58:45
540,xining,36.6167,101.7667,16.34,49,61,2.15,CN,2023-09-29 15:58:47
541,anar darah,32.7587,61.654,24.42,15,0,13.3,AF,2023-09-29 15:58:47
542,franceville,-1.6333,13.5836,23.25,94,75,0.52,GA,2023-09-29 15:58:49
543,saint croix,17.7397,-64.7388,27.2,86,15,1.79,VI,2023-09-29 15:58:49
544,aracruz,-19.8203,-40.2733,21.56,76,71,3.88,BR,2023-09-29 15:58:50
545,port douglas,-16.4833,145.4667,24.24,66,75,7.85,AU,2023-09-29 15:58:50
546,amuntai,-2.4177,115.2494,39.8,20,56,1.0,ID,2023-09-29 15:58:51
547,cuiaba,-15.5961,-56.0967,27.96,65,20,1.54,BR,2023-09-29 15:55:05
548,sanctuary point,-35.1114,150.629,22.33,64,1,3.34,AU,2023-09-29 15:58:52
549,tamalpais valley,37.8796,-122.5458,18.4,79,4,0.45,US,2023-09-29 15:58:53
550,huai'an,33.5886,119.0192,23.37,73,99,1.96,CN,2023-09-29 15:58:54
551,cole harbour,44.6724,-63.4751,12.71,94,0,2.57,CA,2023-09-29 15:58:54
552,natal,-5.795,-35.2094,22.12,94,0,2.06,BR,2023-09-29 15:58:55
553,kuala belait,4.5833,114.1833,32.09,69,76,2.79,BN,2023-09-29 15:58:55
554,port shepstone,-30.7414,30.455,19.79,67,0,0.33,ZA,2023-09-29 15:56:56
555,amos,48.5669,-78.1162,9.43,83,15,1.77,CA,2023-09-29 15:58:57
556,guozhen,34.3659,107.359,23.93,60,66,0.92,CN,2023-09-29 15:56:26
557,weno,7.4515,151.8468,26.73,84,100,5.18,FM,2023-09-29 15:58:59
558,borgarnes,64.5383,-21.9206,3.03,89,66,3.41,IS,2023-09-29 15:59:00
559,cidreira,-30.1811,-50.2056,17.27,78,6,9.55,BR,2023-09-29 15:59:00
560,cururupu,-1.8283,-44.8683,23.55,90,12,1.71,BR,2023-09-29 15:59:01
561,usogorsk,63.4106,48.6872,10.43,93,100,0.91,RU,2023-09-29 15:59:01
562,boende,-0.2167,20.8667,25.03,78,80,0.56,CD,2023-09-29 15:59:03
563,sandnessjoen,66.0217,12.6316,13.29,88,75,8.23,NO,2023-09-29 15:59:04
564,siguiri,11.6667,-9.5,22.07,88,100,1.47,GN,2023-09-29 15:59:04
565,kish,26.5578,54.0194,33.15,70,20,3.09,IR,2023-09-29 15:59:05
566,timra,62.487,17.3257,11.82,100,75,1.54,SE,2023-09-29 15:59:05
567,clarence town,-32.5833,151.7833,26.95,21,1,1.71,AU,2023-09-29 15:59:06
568,luganville,-15.5333,167.1667,24.5,66,79,6.47,VU,2023-09-29 15:59:07
569,safi,32.1667,-8.8333,22.17,52,0,2.65,MA,2023-09-29 15:59:07
570,traverse city,44.7631,-85.6206,13.11,93,8,2.23,US,2023-09-29 15:59:08
571,namibe,-15.1961,12.1522,18.72,89,100,1.28,AO,2023-09-29 15:59:09
572,laghouat,33.8,2.8651,19.3,42,16,2.71,DZ,2023-09-29 15:59:09
573,kurmuk,10.55,34.2833,24.71,82,96,1.12,SD,2023-09-29 15:59:10
574,robore,-18.3333,-59.75,19.5,63,59,1.82,BO,2023-09-29 15:59:11
575,tulun,54.5611,100.5792,15.17,42,72,2.49,RU,2023-09-29 15:59:12
576,tual,-5.6667,132.75,26.14,86,59,8.09,ID,2023-09-29 15:59:12
577,bom jesus,-9.0744,-44.3586,25.96,55,84,0.89,BR,2023-09-29 15:59:13
578,hobyo,5.3505,48.5268,28.46,71,39,8.2,SO,2023-09-29 15:59:14
579,landeck,47.1301,10.5636,11.66,64,18,1.26,AT,2023-09-29 15:59:15
580,lichinga,-13.3128,35.2406,17.05,88,75,5.36,MZ,2023-09-29 15:59:15
581,jiagedaqi,50.4167,124.1167,15.88,41,49,2.55,CN,2023-09-29 15:59:16
582,port lincoln,-34.7333,135.8667,24.07,40,0,2.1,AU,2023-09-29 15:59:16
583,kolonia town,6.964,158.206,29.74,72,25,4.15,FM,2023-09-29 15:59:18
584,dosso,13.049,3.1937,25.84,61,97,4.13,NE,2023-09-29 15:58:27
585,ca mau,9.1769,105.15,32.85,52,97,2.95,VN,2023-09-29 15:59:21
586,kourou,5.1552,-52.6478,25.03,82,5,4.21,GF,2023-09-29 15:59:21
587,mount pearl,47.5166,-52.7813,6.85,87,0,5.66,CA,2023-09-29 15:59:22
588,tralee,52.2704,-9.7026,11.52,90,15,4.69,IE,2023-09-29 15:59:23
589,mammoth lakes,37.6485,-118.9721,9.63,42,0,0.0,US,2023-09-29 15:59:24
590,englewood,39.6478,-104.9878,19.76,47,34,1.27,US,2023-09-29 15:59:25
591,ndele,8.4109,20.6473,23.19,88,100,1.11,CF,2023-09-29 15:59:26
592,vrangel',42.7297,133.0839,19.26,61,1,5.14,RU,2023-09-29 15:59:27
593,colchani,-20.3,-66.9333,5.98,23,24,2.39,BO,2023-09-29 15:59:27
594,yuli,9.6989,10.2744,24.03,85,100,1.13,NG,2023-09-29 15:59:28
595,beeskow,52.1667,14.25,15.01,68,41,2.45,DE,2023-09-29 15:59:29
596,stephenville,32.2207,-98.2023,26.19,60,0,0.0,US,2023-09-29 15:59:29
